,x,,
2543,5.981932648,,
2544,8.001194226,,
2545,13.33011689,,
2546,6.52247867,,
2547,5.921332054,,
2548,9.099281576,,
2549,6.368515199,,
2550,13.16807214,,
2551,10.80500491,,
2552,11.65012419,,
2553,8.538744439,,
2554,6.939993123,,
2555,10.72495652,,
2556,6.61986258,,
2557,9.615869044,,
2558,7.137465793,,
2559,10.41407688,,
2560,7.881479015,,
2561,12.76489533,,
2562,10.6098654,,
2563,9.954850831,,
2564,8.551297237,,
2565,5.084042216,,
2566,10.93216359,,
2567,10.86454057,,
2568,11.26370363,,
2569,13.38727999,,
2570,10.08498345,,
2571,7.758896606,,
2572,7.958313851,,
2573,10.12574917,,
2574,9.993553956,,
2575,10.81857337,,
2576,3.351288793,,
2577,5.579636826,,
2578,9.524297735,,
2579,9.281234772,,
2580,10.95094959,,
2581,10.27573219,,
2582,11.84573571,,
2583,11.22301344,,
2584,9.711614446,,
2585,9.35701953,,
2586,14.6689592,,
2587,9.010334377,,
2588,9.18705249,,
2589,9.682583275,,
2590,8.384530469,,
2591,10.58508801,,
2592,7.964705374,,
2593,9.305226924,,
2594,8.71422854,,
2595,10.475568,,
2596,11.16535832,,
2597,8.2135358,,
2598,10.33486275,,
2599,8.021395235,,
2600,5.093711273,,
2601,9.944638045,,
2602,8.483458247,,
2603,10.96689354,,
2604,9.644128496,,
2605,7.963617415,,
2606,11.67360903,,
2607,11.06527102,,
2608,7.277351475,,
2609,7.725967159,,
2610,10.55693629,,
2611,10.46232782,,
2612,4.911709179,,
2613,9.648869139,,
2614,10.29955325,,
2615,6.840766604,,
2616,11.40710525,,
2617,5.793029556,,
2618,10.00548646,,
2619,7.821485165,,
2620,10.18452644,,
2621,12.16814354,,
2622,9.824634222,,
2623,8.373291413,,
2624,6.210479232,,
2625,12.67397083,,
2626,11.65935655,,
2627,12.16953941,,
2628,9.363724691,,
2629,6.750791871,,
2630,8.603651778,,
2631,11.32179324,,
2632,7.862356986,,
2633,9.928983497,,
2634,9.103348233,,
2635,10.81824968,,
2636,8.528254345,,
2637,11.0476363,,
2638,10.17193162,,
2639,9.212733279,,
2640,6.930425722,,
2641,9.910558229,,
2642,9.068822995,,
2643,6.893574634,,
2644,7.759252983,,
2645,10.06168419,,
2646,7.237226186,,
2647,7.993097901,,
2648,7.613556885,,
2649,10.70452625,,
2650,10.26356897,,
2651,12.13513462,,
2652,9.469574066,,
2653,10.00170307,,
2654,9.134618124,,
2655,12.26214089,,
2656,6.575944334,,
2657,9.090366283,,
2658,9.708172769,,
2659,7.530175468,,
2660,9.996170397,,
2661,8.159161793,,
2662,6.779696077,,
2663,8.220576372,,
2664,9.771709521,,
2665,11.06074087,,
2666,12.29412294,,
2667,11.88276398,,
2668,3.663597107,,
2669,7.534129853,,
2670,6.654587049,,
2671,5.797446761,,
2672,8.272798237,,
2673,8.332083535,,
2674,10.18470947,,
2675,8.765595208,,
2676,9.408955767,,
2677,11.90996648,,
2678,5.94393742,,
2679,11.15852591,,
2680,9.668828774,,
2681,7.634025365,,
2682,11.63812311,,
2683,12.14672951,,
2684,7.639830472,,
2685,13.15011972,,
2686,6.170877553,,
2687,10.13110531,,
2688,10.57384906,,
2689,10.3173738,,
2690,10.68498588,,
2691,6.52226249,,
2692,9.202616621,,
2693,11.58466675,,
2694,9.753688837,,
2695,8.467396489,,
2696,11.37285986,,
2697,10.15488372,,
2698,8.821724797,,
2699,9.98679549,,
2700,8.349754497,,
2701,9.525184686,,
2702,7.296068819,,
2703,9.653784132,,
2704,7.514054451,,
2705,14.75266833,,
2706,9.06971471,,
2707,8.042644362,,
2708,9.001530883,,
2709,10.94490349,,
2710,10.10401503,,
2711,12.04645146,,
2712,4.416227803,,
2713,4.697002676,,
2714,9.253374229,,
2715,8.363855905,,
2716,9.53510324,,
2717,7.682205671,,
2718,11.94632754,,
2719,8.59461844,,
2720,7.740842108,,
2721,9.485067177,,
2722,8.737702383,,
2723,8.493060336,,
2724,10.66857293,,
2725,8.135120009,,
2726,11.6784962,,
2727,6.899870008,,
2728,9.039060083,,
2729,6.988697879,,
2730,10.58082648,,
2731,10.45584052,,
2732,7.435563791,,
2733,11.64626232,,
2734,8.717857551,,
2735,9.969789095,,
2736,10.90793255,,
2737,11.08908178,,
2738,10.81211451,,
2739,6.804845825,,
2740,7.8183533,,
2741,7.520414931,,
2742,8.910803916,,
2743,9.859642977,,
2744,7.923257301,,
2745,14.60702456,,
2746,8.949517537,,
2747,10.13065089,,
2748,7.785859091,,
2749,10.398046,,
2750,8.809357365,,
2751,9.267964561,,
2752,10.98368058,,
2753,7.97514155,,
2754,9.645281593,,
2755,8.100698893,,
2756,10.0349038,,
2757,13.0417345,,
2758,8.802084171,,
2759,9.040346102,,
2760,7.851252745,,
2761,8.34772816,,
2762,8.058248289,,
2763,9.30782617,,
2764,8.298841138,,
2765,8.393028064,,
2766,10.43644768,,
2767,10.3435662,,
2768,8.908758192,,
2769,11.25975442,,
2770,9.151966986,,
2771,9.550490363,,
2772,9.237458247,,
2773,12.54733462,,
2774,9.082967883,,
2775,7.467295519,,
2776,11.31363176,,
2777,8.38228751,,
2778,10.92747348,,
2779,8.564309542,,
2780,9.222954782,,
2781,7.217355179,,
2782,8.824838573,,
2783,9.585916038,,
2784,9.585605004,,
2785,7.313742686,,
2786,4.942016087,,
2787,10.76905714,,
2788,7.322697549,,
2789,9.878698661,,
2790,9.04283041,,
2791,11.78204313,,
2792,11.69606238,,
2793,11.30065961,,
2794,9.586369613,,
2795,7.065018391,,
2796,8.134469605,,
2797,8.624369557,,
2798,6.514124851,,
2799,5.771438681,,
2800,10.14838116,,
2801,12.08064537,,
2802,7.517877808,,
2803,7.278513237,,
2804,9.368958013,,
2805,8.536998626,,
2806,6.603174442,,
2807,5.360473069,,
2808,8.867354133,,
2809,9.620855228,,
2810,11.06084174,,
2811,8.937565002,,
2812,8.99906447,,
2813,12.1331913,,
2814,5.739481005,,
2815,11.7211766,,
2816,8.291415374,,
2817,12.26330072,,
2818,12.13359594,,
2819,10.35362924,,
2820,9.079947507,,
2821,10.91128832,,
2822,8.868230836,,
2823,8.967723346,,
2824,6.685728893,,
2825,7.440371113,,
2826,11.49894909,,
2827,10.91030438,,
2828,9.594788092,,
2829,8.155396551,,
2830,9.103300307,,
2831,9.121283583,,
2832,12.04348061,,
2833,9.03176494,,
2834,9.176746537,,
2835,8.959145725,,
2836,8.109261902,,
2837,11.92863724,,
2838,10.39474235,,
2839,7.924090302,,
2840,5.590566343,,
2841,7.083992743,,
2842,8.063701552,,
2843,10.50909293,,
2844,10.24063672,,
2845,8.558890734,,
2846,10.8506743,,
2847,8.375328499,,
2848,6.565762762,,
2849,10.65176385,,
2850,8.096427868,,
2851,8.788246731,,
2852,6.57473035,,
2853,10.49317927,,
2854,10.03362778,,
2855,8.602867415,,
2856,6.368076488,,
2857,6.048491295,,
2858,11.38386051,,
2859,12.14360274,,
2860,11.91264918,,
2861,8.645715924,,
2862,9.582321013,,
2863,9.412757874,,
2864,9.885665226,,
2865,9.155789244,,
2866,10.34284876,,
2867,8.064201463,,
2868,6.778496505,,
2869,8.491495352,,
2870,9.305691832,,
2871,10.89557935,,
2872,7.343939485,,
2873,10.99240558,,
2874,8.869014053,,
2875,12.59015157,,
2876,8.440822546,,
2877,12.2582558,,
2878,8.115645105,,
2879,5.396033656,,
2880,6.295426907,,
2881,7.220148845,,
2882,10.39515797,,
2883,9.127538917,,
2884,8.080730278,,
2885,11.54765843,,
2886,10.98810645,,
2887,9.102043577,,
2888,12.51301989,,
2889,11.69267656,,
2890,11.90784185,,
2891,10.22172481,,
2892,6.687679417,,
2893,11.24259073,,
2894,8.081441332,,
2895,5.574964971,,
2896,6.94289383,,
2897,8.417262943,,
2898,8.721228787,,
2899,7.562842823,,
2900,9.278169985,,
2901,6.863275648,,
2902,6.622513194,,
2903,11.81619863,,
2904,9.974847926,,
2905,10.8387735,,
2906,11.06486995,,
2907,8.20877268,,
2908,9.977435853,,
2909,4.417546605,,
2910,9.477657597,,
2911,9.824622536,,
2912,8.109348513,,
2913,7.523986744,,
2914,11.51228728,,
2915,9.671077671,,
2916,7.076271576,,
2917,10.31961419,,
2918,10.99396592,,
2919,6.776203415,,
2920,12.37853876,,
2921,7.188548626,,
2922,7.006980218,,
2923,11.90193292,,
2924,7.910642431,,
2925,10.03668901,,
2926,10.0142411,,
2927,8.320919325,,
2928,11.07127939,,
2929,10.85030605,,
2930,8.278067101,,
2931,8.989225667,,
2932,4.534890091,,
2933,9.271414361,,
2934,10.68991277,,
2935,10.58490072,,
2936,10.77235002,,
2937,6.614510336,,
2938,7.396406889,,
2939,11.90771632,,
2940,10.57545416,,
2941,7.598347203,,
2942,9.610661837,,
2943,10.32759742,,
2944,8.294526731,,
2945,9.302521035,,
2946,11.90533761,,
2947,8.669362281,,
2948,8.187465654,,
2949,5.832245401,,
2950,11.40725048,,
2951,9.955712793,,
2952,8.52840262,,
2953,10.48767824,,
2954,11.74671352,,
2955,9.683821492,,
2956,9.963911156,,
2957,7.711664533,,
2958,12.44199388,,
2959,11.32472155,,
2960,7.624666252,,
2961,8.499359664,,
2962,11.63226519,,
2963,8.298846006,,
2964,10.33248578,,
2965,9.512784214,,
2966,12.61510282,,
2967,8.629501826,,
2968,10.90461347,,
2969,7.525404356,,
2970,10.39663815,,
2971,10.05173267,,
2972,8.396338923,,
2973,9.491148464,,
2974,6.850567867,,
2975,12.59523151,,
2976,12.24426461,,
2977,12.32715739,,
2978,8.847152366,,
2979,11.17129323,,
2980,5.091478512,,
2981,13.11736185,,
2982,8.097482502,,
2983,9.047856506,,
2984,10.31958112,,
2985,10.82873341,,
2986,8.12994283,,
2987,9.82181574,,
2988,9.598046812,,
2989,11.21232636,,
2990,9.789672789,,
2991,9.095656773,,
2992,8.104726629,,
2993,8.43361269,,
2994,11.12554161,,
2995,9.64374126,,
2996,10.37113413,,
2997,11.96423608,,
2998,11.38211782,,
2999,4.408875408,,
3000,6.634888113,,
3001,8.317071208,,
3002,8.192319731,,
3003,8.784561593,,
3004,9.418905096,,
3005,10.25264914,,
3006,8.486566143,,
3007,12.43044776,,
3008,11.32680736,,
3009,6.267112469,,
3010,6.630565493,,
3011,9.754439524,,
3012,8.67668626,,
3013,9.386343791,,
3014,8.892473118,,
3015,11.6447572,,
3016,8.281459529,,
3017,9.603941879,,
3018,12.11549667,,
3019,9.538700786,,
3020,10.20383497,,
3021,8.553442614,,
3022,10.05379161,,
3023,10.65253218,,
3024,9.423104291,,
3025,9.123027707,,
3026,10.71933428,,
3027,8.641965516,,
3028,8.306325593,,
3029,6.469078555,,
3030,6.93524014,,
3031,10.13211905,,
3032,6.491902865,,
3033,8.958774166,,
3034,8.966011446,,
3035,10.29031297,,
3036,8.486770491,,
3037,8.151822432,,
3038,4.651645651,,
3039,7.230120656,,
3040,6.501458463,,
3041,12.0119366,,
3042,8.330872699,,
3043,9.949946826,,
3044,9.736471306,,
3045,11.24147012,,
3046,4.833170802,,
3047,13.46255421,,
3048,5.648268521,,
3049,11.17113613,,
3050,12.05805742,,
3051,10.18961646,,
3052,10.8605431,,
3053,8.263654489,,
3054,8.499509559,,
3055,9.560557682,,
3056,11.60378299,,
3057,10.26287017,,
3058,9.57033139,,
3059,8.445075304,,
3060,9.541022021,,
3061,10.17562096,,
3062,7.715934752,,
3063,7.223711641,,
3064,7.23487167,,
3065,5.662060315,,
3066,7.816296909,,
3067,10.3425862,,
3068,10.11904696,,
3069,10.28177024,,
3070,12.11818239,,
3071,7.19777861,,
3072,8.42286028,,
3073,8.695862615,,
3074,13.37125609,,
3075,8.945629072,,
3076,5.580812784,,
3077,10.28396761,,
3078,7.264971269,,
3079,11.57496313,,
3080,6.864965283,,
3081,12.46841193,,
3082,9.960367705,,
3083,11.61789928,,
3084,9.615881616,,
3085,11.38608223,,
3086,8.786645691,,
3087,9.186330841,,
3088,10.48038679,,
3089,9.293154833,,
3090,9.430688879,,
3091,10.72403324,,
3092,14.60290641,,
3093,10.30031124,,
3094,7.311480985,,
3095,10.6604001,,
3096,9.173604087,,
3097,10.4259781,,
3098,11.49049548,,
3099,6.654548933,,
3100,9.029102701,,
3101,6.720857814,,
3102,7.943225654,,
3103,7.341551679,,
3104,8.779123665,,
3105,11.77085499,,
3106,9.022480714,,
3107,8.491253195,,
3108,7.656947875,,
3109,8.29801143,,
3110,7.220671032,,
3111,15.32129094,,
3112,12.41126239,,
3113,7.834334389,,
3114,10.80554141,,
3115,8.397915525,,
3116,10.56225087,,
3117,9.24994634,,
3118,11.68827322,,
3119,8.344279578,,
3120,9.200658428,,
3121,8.894293065,,
3122,7.022844653,,
3123,12.26529987,,
3124,4.649554578,,
3125,10.07521687,,
3126,11.23014188,,
3127,7.148311435,,
3128,9.859200952,,
3129,8.570172053,,
3130,6.691863195,,
3131,11.15040929,,
3132,6.68198048,,
3133,11.81441893,,
3134,10.81716854,,
3135,5.590284655,,
3136,12.6702384,,
3137,8.841068783,,
3138,9.437228347,,
3139,11.37401998,,
3140,11.42913483,,
3141,10.88230522,,
3142,12.36253899,,
3143,6.289964389,,
3144,8.477688542,,
3145,6.762423491,,
3146,8.493845221,,
3147,9.951205322,,
3148,8.20083343,,
3149,13.84896244,,
3150,12.38067504,,
3151,9.021874247,,
3152,13.51742075,,
3153,9.063476488,,
3154,11.1634681,,
3155,10.66114862,,
3156,13.48882356,,
3157,10.84269854,,
3158,9.455594169,,
3159,9.873401277,,
3160,8.546560412,,
3161,9.690801798,,
3162,7.264843179,,
3163,13.5812779,,
3164,5.492796748,,
3165,10.71569107,,
3166,9.305574587,,
3167,12.09625331,,
3168,9.103414256,,
3169,8.412686133,,
3170,8.300808732,,
3171,9.563404308,,
3172,7.635408764,,
3173,11.53072507,,
3174,12.82133654,,
3175,14.5788202,,
3176,11.74058433,,
3177,9.021990944,,
3178,10.02664521,,
3179,10.95350025,,
3180,11.21757008,,
3181,8.880309547,,
3182,7.502919808,,
3183,13.0242565,,
3184,7.862905386,,
3185,11.33939119,,
3186,7.827140639,,
3187,7.155658236,,
3188,10.26779451,,
3189,11.5960295,,
3190,5.304670272,,
3191,8.178128264,,
3192,8.795710222,,
3193,7.181955243,,
3194,9.859471421,,
3195,9.058009228,,
3196,8.564839638,,
3197,13.64418834,,
3198,10.07910133,,
3199,9.49556279,,
3200,8.615285104,,
3201,8.758776378,,
3202,6.084405202,,
3203,10.53599586,,
3204,9.415138117,,
3205,11.42606458,,
3206,10.83564799,,
3207,11.0930815,,
3208,12.50953792,,
3209,6.727740718,,
3210,9.401081662,,
3211,6.187294698,,
3212,12.80413476,,
3213,10.29697823,,
3214,10.30326587,,
3215,10.66747561,,
3216,5.934727845,,
3217,7.18113245,,
3218,10.23965137,,
3219,11.05675823,,
3220,9.571732602,,
3221,10.42967451,,
3222,9.028974026,,
3223,5.977330552,,
3224,9.627106632,,
3225,8.585962373,,
3226,11.33875532,,
3227,7.246862603,,
3228,12.93248359,,
3229,6.910974726,,
3230,11.51966886,,
3231,5.074564367,,
3232,11.29192122,,
3233,11.50131356,,
3234,7.769656939,,
3235,11.74080518,,
3236,9.254512509,,
3237,10.60579527,,
3238,7.404812265,,
3239,8.813626638,,
3240,11.64508561,,
3241,9.727397945,,
3242,7.351920541,,
3243,9.987706212,,
3244,12.57107155,,
3245,6.275890578,,
3246,6.906685408,,
3247,8.873159713,,
3248,7.00734812,,
3249,6.652552064,,
3250,6.074902598,,
3251,10.27575552,,
3252,13.47997174,,
3253,10.31955663,,
3254,10.89891416,,
3255,7.537635294,,
3256,11.19326069,,
3257,11.51742046,,
3258,9.120747082,,
3259,6.967634383,,
3260,8.448276867,,
3261,6.684988421,,
3262,7.881712252,,
3263,11.17463314,,
3264,6.812251643,,
3265,6.789964327,,
3266,13.63718517,,
3267,10.19357302,,
3268,6.940402048,,
3269,10.2406598,,
3270,10.95903034,,
3271,10.76410784,,
3272,9.546544159,,
3273,9.642517613,,
3274,13.45856249,,
3275,11.2796057,,
3276,11.25216028,,
3277,11.03225296,,
3278,12.96124606,,
3279,10.38701299,,
3280,9.214324349,,
3281,8.424653276,,
3282,9.327928298,,
3283,10.69447167,,
3284,10.14131659,,
3285,11.60245569,,
3286,10.83656015,,
3287,7.305705891,,
3288,8.130401086,,
3289,12.43354213,,
3290,9.057566174,,
3291,8.345113172,,
3292,7.16006509,,
3293,7.742536859,,
3294,11.54699504,,
3295,13.34961162,,
3296,9.47374817,,
3297,13.11208543,,
3298,7.166751084,,
3299,7.49694568,,
3300,5.862114856,,
3301,11.67837856,,
3302,9.282793053,,
3303,10.03767627,,
3304,9.979809561,,
3305,12.57070961,,
3306,10.02752199,,
3307,8.972302533,,
3308,8.418050031,,
3309,10.65874605,,
3310,13.86086726,,
3311,7.343505296,,
3312,8.874100802,,
3313,9.102783319,,
3314,13.20095191,,
3315,10.4433323,,
3316,4.121279339,,
3317,7.187429868,,
3318,11.4303852,,
3319,8.289051141,,
3320,8.306551099,,
3321,8.80662349,,
3322,9.042487022,,
3323,13.60109592,,
3324,9.237510683,,
3325,6.938632344,,
3326,8.050955016,,
3327,6.239434753,,
3328,8.995078595,,
3329,10.20127773,,
3330,7.875912826,,
3331,11.52854923,,
3332,8.677041718,,
3333,9.607493519,,
3334,9.838266146,,
3335,9.307226217,,
3336,10.0029033,,
3337,6.142168221,,
3338,11.26133956,,
3339,8.426041835,,
3340,11.73213541,,
3341,7.702730273,,
3342,11.7224939,,
3343,10.54490166,,
3344,8.82866526,,
3345,8.968107876,,
3346,11.84033698,,
3347,11.58819179,,
3348,10.61592485,,
3349,7.536814019,,
3350,7.783309832,,
3351,4.28602772,,
3352,8.034977891,,
3353,11.95502108,,
3354,7.926395979,,
3355,11.74852251,,
3356,11.5850986,,
3357,9.305523683,,
3358,8.853256593,,
3359,11.17711702,,
3360,9.310840691,,
3361,8.489983448,,
3362,11.48888207,,
3363,8.402307803,,
3364,11.79765643,,
3365,11.29506251,,
3366,6.742455185,,
3367,13.12493306,,
3368,11.46147393,,
3369,8.051511195,,
3370,10.56919486,,
3371,11.2848571,,
3372,9.204526186,,
3373,9.609437588,,
3374,11.23083134,,
3375,12.13565682,,
3376,8.242758225,,
3377,11.15254551,,
3378,8.796962122,,
3379,10.60366327,,
3380,4.47293733,,
3381,7.39912367,,
3382,9.494230044,,
3383,6.286839334,,
3384,8.720559498,,
3385,7.254680657,,
3386,12.18942234,,
3387,9.278804797,,
3388,6.244734893,,
3389,8.661607778,,
3390,9.63759518,,
3391,9.490850293,,
3392,8.309825232,,
3393,8.415561041,,
3394,8.366833523,,
3395,9.324274327,,
3396,12.33106674,,
3397,8.504450901,,
3398,6.830272701,,
3399,10.79242408,,
3400,11.46287679,,
3401,9.553507126,,
3402,12.6529672,,
3403,8.711222166,,
3404,8.338517629,,
3405,10.38644036,,
3406,10.88285972,,
3407,7.890822966,,
3408,4.901469668,,
3409,8.804695674,,
3410,8.098367671,,
3411,12.16360731,,
3412,9.563886084,,
3413,6.96186426,,
3414,10.45033479,,
3415,12.39523368,,
3416,8.772454298,,
3417,9.36569901,,
3418,10.10707454,,
3419,5.760865323,,
3420,10.59636269,,
3421,12.32652733,,
3422,9.581216156,,
3423,9.17979614,,
3424,10.46829623,,
3425,10.96606952,,
3426,5.361020346,,
3427,3.886365603,,
3428,11.3986235,,
3429,9.939941585,,
3430,6.304129433,,
3431,9.947716968,,
3432,12.57041652,,
3433,12.92061218,,
3434,12.00799173,,
3435,10.98600649,,
3436,7.79934746,,
3437,7.88558961,,
3438,6.987549665,,
3439,8.30900649,,
3440,9.026195218,,
3441,10.8050955,,
3442,13.41150395,,
3443,9.993629726,,
3444,7.01148021,,
3445,11.60683103,,
3446,9.68492194,,
3447,8.753790326,,
3448,12.15796781,,
3449,5.944864102,,
3450,9.609546085,,
3451,9.213185648,,
3452,9.345490253,,
3453,10.90125079,,
3454,9.571370087,,
3455,8.443780397,,
3456,11.96806752,,
3457,8.676888415,,
3458,8.077305042,,
3459,9.488040296,,
3460,11.17605163,,
3461,10.6937908,,
3462,7.084020371,,
3463,10.16891792,,
3464,8.328638389,,
3465,12.21484165,,
3466,7.109130097,,
3467,11.42973865,,
3468,6.894533107,,
3469,9.222306851,,
3470,5.798832853,,
3471,12.15890669,,
3472,6.36600292,,
3473,10.79482984,,
3474,0.545247378,,
3475,10.46234876,,
3476,9.477947038,,
3477,9.747458269,,
3478,10.45464464,,
3479,8.706118283,,
3480,8.545827562,,
3481,12.7947149,,
3482,13.48585484,,
3483,8.504948056,,
3484,4.884710692,,
3485,4.743347008,,
3486,6.693867852,,
3487,10.58080623,,
3488,12.40942754,,
3489,6.154496811,,
3490,5.444780181,,
3491,13.32172617,,
3492,7.398840408,,
3493,8.136340406,,
3494,9.265939699,,
3495,7.633822006,,
3496,10.48277768,,
3497,11.5610424,,
3498,6.391949428,,
3499,4.413963854,,
3500,8.722554239,,
3501,10.56481669,,
3502,10.76945352,,
3503,7.477784043,,
3504,12.08222438,,
3505,9.650748278,,
3506,9.19293644,,
3507,9.143413525,,
3508,12.80489094,,
3509,8.80887571,,
3510,13.03129701,,
3511,7.7905796,,
3512,13.62950015,,
3513,8.208126322,,
3514,6.141586787,,
3515,6.709858163,,
3516,5.686667918,,
3517,10.19321219,,
3518,10.07273394,,
3519,10.67903783,,
3520,7.154810295,,
3521,11.8964893,,
3522,6.210850809,,
3523,8.700244201,,
3524,13.07218472,,
3525,9.285160523,,
3526,12.78648278,,
3527,9.708370028,,
3528,8.114303168,,
3529,12.70601901,,
3530,9.918481888,,
3531,7.167206067,,
3532,8.856619348,,
3533,12.02303013,,
3534,12.10821647,,
3535,10.41541923,,
3536,5.528701773,,
3537,7.770614226,,
3538,9.566888242,,
3539,12.84159288,,
3540,12.63283886,,
3541,13.46734621,,
3542,8.771716977,,
3543,7.882747702,,
3544,11.11265574,,
3545,8.93352611,,
3546,11.80842205,,
3547,8.710380743,,
3548,12.12784023,,
3549,10.74775311,,
3550,10.68784719,,
3551,8.864960074,,
3552,11.51496252,,
3553,10.08617673,,
3554,8.522238859,,
3555,9.477037218,,
3556,7.423033833,,
3557,10.16076749,,
3558,10.07769025,,
3559,11.63780562,,
3560,5.982140027,,
3561,8.228837124,,
3562,10.43037994,,
3563,5.634058274,,
3564,11.0619692,,
3565,9.134544262,,
3566,7.196937664,,
3567,9.945412541,,
3568,9.153373708,,
3569,7.486240953,,
3570,10.39808611,,
3571,12.08836537,,
3572,11.13575986,,
3573,10.29793869,,
3574,6.590861573,,
3575,3.863914299,,
3576,6.961726282,,
3577,7.859860863,,
3578,11.73613303,,
3579,6.663041718,,
3580,8.802367211,,
3581,6.145407146,,
3582,8.329749439,,
3583,9.215681988,,
3584,6.770724468,,
3585,4.807663003,,
3586,12.39977363,,
3587,12.45483919,,
3588,13.03453692,,
3589,7.986673575,,
3590,8.572295459,,
3591,8.794827431,,
3592,7.964403594,,
3593,8.407598008,,
3594,10.73286962,,
3595,12.85418671,,
3596,8.882328087,,
3597,9.482584252,,
3598,11.18429553,,
3599,11.69594441,,
3600,7.594450919,,
3601,10.91428901,,
3602,11.85107269,,
3603,4.630137039,,
3604,8.918660828,,
3605,11.02939056,,
3606,8.825923123,,
3607,11.7222107,,
3608,10.70229208,,
3609,7.412055064,,
3610,10.08924578,,
3611,10.35681472,,
3612,7.173379331,,
3613,8.478348866,,
3614,12.4525625,,
3615,11.06929443,,
3616,7.756323006,,
3617,6.865143814,,
3618,10.84360542,,
3619,5.854640609,,
3620,14.815614,,
3621,13.78826354,,
3622,8.970163426,,
3623,9.398818786,,
3624,9.056240985,,
3625,10.80331475,,
3626,9.196404216,,
3627,10.31814896,,
3628,11.83419965,,
3629,8.596000293,,
3630,7.505396877,,
3631,8.643206001,,
3632,8.354936864,,
3633,11.79797743,,
3634,6.153457647,,
3635,8.957481367,,
3636,7.312796048,,
3637,8.088500524,,
3638,6.906968114,,
3639,8.851215425,,
3640,10.02007196,,
3641,10.8536168,,
3642,13.35905803,,
3643,10.42797247,,
3644,10.83303616,,
3645,10.30809143,,
3646,6.94841473,,
3647,8.994782321,,
3648,9.823140105,,
3649,10.32649972,,
3650,9.453511048,,
3651,9.036719407,,
3652,6.230932962,,
3653,6.478507423,,
3654,11.4060002,,
3655,13.01216957,,
3656,11.79569681,,
3657,12.02579778,,
3658,8.689093987,,
3659,8.918179068,,
3660,8.837626478,,
3661,8.731437125,,
3662,6.76606303,,
3663,9.717966118,,
3664,10.88604983,,
3665,5.263080303,,
3666,10.85037342,,
3667,10.77767319,,
3668,6.839978693,,
3669,10.50112655,,
3670,11.71414368,,
3671,11.00517481,,
3672,11.36522582,,
3673,13.73559683,,
3674,7.985457275,,
3675,10.07694404,,
3676,9.667281928,,
3677,7.824100737,,
3678,9.336218847,,
3679,10.78501206,,
3680,8.813320842,,
3681,6.494279809,,
3682,9.888008479,,
3683,4.371408887,,
3684,12.38048542,,
3685,5.035718887,,
3686,8.715677983,,
3687,9.632070027,,
3688,9.432853505,,
3689,7.982070009,,
3690,8.61938118,,
3691,8.253573684,,
3692,7.746164175,,
3693,9.841613629,,
3694,10.01469058,,
3695,7.177276374,,
3696,9.491287654,,
3697,7.41231955,,
3698,10.81755161,,
3699,6.972608342,,
3700,12.43984476,,
3701,4.562030172,,
3702,6.067869973,,
3703,12.06974759,,
3704,9.439585201,,
3705,6.867446237,,
3706,9.771853505,,
3707,8.556421129,,
3708,11.67935408,,
3709,6.332014306,,
3710,6.320387812,,
3711,9.522668636,,
3712,11.56437197,,
3713,8.965677595,,
3714,8.625739209,,
3715,11.33072862,,
3716,9.103239794,,
3717,6.114313551,,
3718,8.095112328,,
3719,9.010688848,,
3720,13.01481605,,
3721,6.831853947,,
3722,10.1931315,,
3723,9.0787409,,
3724,7.836728345,,
3725,9.997755336,,
3726,12.26984483,,
3727,11.89549347,,
3728,11.1850606,,
3729,8.124329362,,
3730,10.55795159,,
3731,10.58296602,,
3732,11.09687524,,
3733,11.2282745,,
3734,10.23027247,,
3735,7.546391367,,
3736,9.572825832,,
3737,5.744444151,,
3738,7.217401861,,
3739,8.440909769,,
3740,6.789637433,,
3741,8.307993917,,
3742,10.35991902,,
3743,11.46561678,,
3744,8.695716997,,
3745,9.454976851,,
3746,8.795155023,,
3747,11.16132676,,
3748,9.460316767,,
3749,7.144873283,,
3750,8.336761649,,
3751,10.44162013,,
3752,15.6203975,,
3753,11.47974871,,
3754,12.32888024,,
3755,6.289453342,,
3756,9.697727156,,
3757,12.1554562,,
3758,5.06774631,,
3759,8.770970983,,
3760,9.783572698,,
3761,10.23881545,,
3762,12.03235584,,
3763,11.81187651,,
3764,10.5230268,,
3765,9.624413443,,
3766,11.08759122,,
3767,7.210526958,,
3768,9.343331155,,
3769,8.642670464,,
3770,7.246628345,,
3771,8.956995599,,
3772,11.26459093,,
3773,12.8377669,,
3774,7.828205794,,
3775,8.797520031,,
3776,7.271312532,,
3777,11.41979483,,
3778,13.79177128,,
3779,9.807975994,,
3780,13.99706393,,
3781,6.906482417,,
3782,9.053491038,,
3783,9.431537128,,
3784,12.57815404,,
3785,10.21012284,,
3786,7.425584055,,
3787,8.414580707,,
3788,10.10737248,,
3789,9.737535765,,
3790,11.85287152,,
3791,9.511088827,,
3792,13.04186734,,
3793,8.966093118,,
3794,6.763121642,,
3795,7.694974689,,
3796,10.20202531,,
3797,10.66836706,,
3798,10.1740565,,
3799,8.643300341,,
3800,7.967837671,,
3801,6.987193145,,
3802,12.33583683,,
3803,9.381185288,,
3804,8.317860272,,
3805,9.025473397,,
3806,10.48569168,,
3807,10.35698352,,
3808,5.65779791,,
3809,4.367836209,,
3810,11.40371985,,
3811,7.714057193,,
3812,10.43930557,,
3813,10.64048154,,
3814,13.16606488,,
